,Business ID,Review,Compound,Business Name,Business Alias,Category,City,State,ZipCode,Lat,Long,Review Count,Rating
22034,jxyNporpbFVCNikAtdEhAQ,We hired Joel as our attorney for our custody case.  He was recommended to us from a friend that is a top attorney elsewhere.  We were so glad we did.  Joel...,0.8647,Harris Law,harris-law-nixa,personal_injury,Nixa,MO,65714,37.0430035,-93.288503,3,5
22035,1ljspTLz7lI55n36SsT0Jg,Eric Farris is a very dedicated attorney and works hard to attain the best end result for his clients. His dedication to his clients is an attribute to his...,0.796,Farris Law Group Llc At Castlerock,farris-law-group-llc-at-castlerock-branson,bankruptcy,Branson,MO,65616,36.664551,-93.247245,1,5
22038,y8Bmr1S5IW8E6r_td4ngxQ,"The Most sincerer,knowledgeable and honest attorney we have ever dealt with, very humble but extremely read and the most caring man in his field.

Shawn B.",0.7918,Friesen Loren J Atty At Law,friesen-loren-j-atty-at-law-branson,lawyers,Branson,MO,65616,36.6452157,-93.2184527,1,5
22039,BG9aCvf4TKTWWqcqKt_VkA,Worst lawyer ever. Will not stand up for you. Does not seek justice for his clients.,-0.783,Michael K Horn Attorney At Law,michael-k-horn-attorney-at-law-branson-2,divorce,Branson,MO,65616,36.64533615,-93.21763611,1,1
22040,yzxQnqpoQoCnh3Z8xlitrQ,I would never recommend anyone to use Sherri Harris as a lawyer for anything. She treated me with absolute disrespect & belittled me every time I was in her...,-0.7851,Sherri L Harris Atty,sherri-l-harris-atty-branson,general_litigation,Branson,MO,65616,36.64353,-93.21987,1,1
22041,NNlI4nt6ByfPU5-gmd46Pg,Experienced family law attorney.  Handled my case in a professional and expedient manner.,0,Darryl Johnson Attorney at Law,darryl-johnson-attorney-at-law-nixa,criminaldefense,Nixa,MO,65714,37.083066,-93.296143,1,5
22042,duQHuYw2lcNtExvgu0cXgg,"Worst attorney in the Ozarks. If you want to throw your money away on a lawyer that has no ethics, morals or respect for the rule of law then give her a...",-0.4404,Walker Lee Ann PC,walker-lee-ann-pc-ozark,divorce,Ozark,MO,65721,37.02416,-93.21288,1,1
22044,bfU0eVbJ7oaDPfmQri3y5Q,My experience with the accident guys was amazing. I looked up lawyers and found them through their positive reviews online. I gave them a call and they sent...,0.6486,The Accident Guys - Personal Injury Attorneys,the-accident-guys-personal-injury-attorneys-rancho-cucamonga,personal_injury,Rancho Cucamonga,CA,91730,34.0822,-117.57426,123,5
22045,bfU0eVbJ7oaDPfmQri3y5Q,"​I love these guys! Even though I was not in an accident, I will still write an honest review of the service I received as an Uber driver. So basically...",0.8846,The Accident Guys - Personal Injury Attorneys,the-accident-guys-personal-injury-attorneys-rancho-cucamonga,personal_injury,Rancho Cucamonga,CA,91730,34.0822,-117.57426,123,5
22046,bfU0eVbJ7oaDPfmQri3y5Q,"The Accident Guys are the way to go! 
Very professional team, kept me updated throughout the entire process... Got into an accident and called them, was...",-0.7574,The Accident Guys - Personal Injury Attorneys,the-accident-guys-personal-injury-attorneys-rancho-cucamonga,personal_injury,Rancho Cucamonga,CA,91730,34.0822,-117.57426,123,5
22047,mYz_GhOf_vSvvbFjN7TuJQ,"I was referred to Ted by my colleague years ago when I was looking for a lawyer for my h-1b petition. Ted helped me with the following:

1. h-1b -...",0,"Theodore Huang, U.S. Immigration Attorney",theodore-huang-u-s-immigration-attorney-rancho-cucamonga-2,immigrationlawyers,Rancho Cucamonga,CA,91730,34.1022001,-117.5705289,44,5
22048,mYz_GhOf_vSvvbFjN7TuJQ,It was a painless experience processing my green card with Atty. Huang. He was always prompt and professional answering our questions. He was very thorough...,0.296,"Theodore Huang, U.S. Immigration Attorney",theodore-huang-u-s-immigration-attorney-rancho-cucamonga-2,immigrationlawyers,Rancho Cucamonga,CA,91730,34.1022001,-117.5705289,44,5
22049,mYz_GhOf_vSvvbFjN7TuJQ,I found Ted on Avvo and decided to hire him based on the excellent reviews he has. We started out with a consultation on what to expect for an adjustment of...,0.5719,"Theodore Huang, U.S. Immigration Attorney",theodore-huang-u-s-immigration-attorney-rancho-cucamonga-2,immigrationlawyers,Rancho Cucamonga,CA,91730,34.1022001,-117.5705289,44,5
22050,QPKQPpkeE7p0Gqd00phH9w,"looking for an attorney that will help you?  You can trust? Call for a consultation with Mr. Borthwick.  
He enjoys giving advice that can help with legal...",0.9295,Law Offices of Douglas Borthwick,law-offices-of-douglas-borthwick-riverside,divorce,Riverside,CA,92501,34.084796,-117.580547,59,5
22051,QPKQPpkeE7p0Gqd00phH9w,"Douglas' approach is a level of professionalism that can't be matched.

I consider Douglas a specialist that can relate to any walk of life and is embodied...",0,Law Offices of Douglas Borthwick,law-offices-of-douglas-borthwick-riverside,divorce,Riverside,CA,92501,34.084796,-117.580547,59,5
22052,QPKQPpkeE7p0Gqd00phH9w,"Douglas is a good man and attorney.  He helped me out and I am grateful.  Super person in every way.   

Doug takes care of you.  He helped me in some civil...",0.9186,Law Offices of Douglas Borthwick,law-offices-of-douglas-borthwick-riverside,divorce,Riverside,CA,92501,34.084796,-117.580547,59,5
22053,0MqPEA43wK7kt4SUnrtReA,"Heaven sent, Thomas rescued my life. God gave me thomas during the time my life is in disarray. I was treated like a friend and not a client. For someone...",0.9169,Law Office of Thomas Shinton,law-office-of-thomas-shinton-rancho-cucamonga-7,divorce,Rancho Cucamonga,CA,91730,34.09866,-117.59611,48,5
22054,0MqPEA43wK7kt4SUnrtReA,Mr. Shinton is very well organized and knows his stuff extremely confident in what he is doing and would recommend him to anyone who needs a good attorney...,0.883,Law Office of Thomas Shinton,law-office-of-thomas-shinton-rancho-cucamonga-7,divorce,Rancho Cucamonga,CA,91730,34.09866,-117.59611,48,5
22055,0MqPEA43wK7kt4SUnrtReA,Thomas Shinton is such a genuinely nice man.  He is very professional and knows what he's talking about.  His reviews speak volumes.  He works with people...,0.4215,Law Office of Thomas Shinton,law-office-of-thomas-shinton-rancho-cucamonga-7,divorce,Rancho Cucamonga,CA,91730,34.09866,-117.59611,48,5
22056,9T8V_sDkBJP2-RX268Ns_g,"My younger brother got himself into some trouble and I had to find him an attorney, I looked around until I found Perez Law Firm. 
To start off, this is a...",-0.4019,"Pérez Law, PC",pérez-law-pc-ontario,personal_injury,Ontario,CA,91762,34.073172,-117.6506284,97,5
22057,9T8V_sDkBJP2-RX268Ns_g,I can't say enough about how helpful and responsive Ricardo was. He was so informative and was such a huge help to me and my family answering all our...,0.8519,"Pérez Law, PC",pérez-law-pc-ontario,personal_injury,Ontario,CA,91762,34.073172,-117.6506284,97,5
22058,9T8V_sDkBJP2-RX268Ns_g,"Let me said the Perez Law is the firm you want and must go if you really need help and to get the best advice regards of your case, they are really there...",0.8166,"Pérez Law, PC",pérez-law-pc-ontario,personal_injury,Ontario,CA,91762,34.073172,-117.6506284,97,5
22059,CyWaSQfmQ3IMkLqqN_b7-Q,It's difficult to imagine anyone else representing me in court other than Rebecca Perkins. I sought consultation from almost a dozen attorneys with a 4-5...,-0.3612,"Rebecca Perkins, Attorney at Law",rebecca-perkins-attorney-at-law-rancho-cucamonga-2,divorce,Rancho Cucamonga,CA,91730,34.0837026,-117.5590348,68,4.5
22060,CyWaSQfmQ3IMkLqqN_b7-Q,I found Rebecca on yelp and I scheduled a consultation appointment with her after reading some of the nice reviews. Yelp wasn't wrong. I hired her to take...,0.6546,"Rebecca Perkins, Attorney at Law",rebecca-perkins-attorney-at-law-rancho-cucamonga-2,divorce,Rancho Cucamonga,CA,91730,34.0837026,-117.5590348,68,4.5
22061,CyWaSQfmQ3IMkLqqN_b7-Q,"There are not enough words in any language to expound upon how incredible of an Attorney Rebecca M. Perkins is. She is strong, fair, realistic and...",0.6808,"Rebecca Perkins, Attorney at Law",rebecca-perkins-attorney-at-law-rancho-cucamonga-2,divorce,Rancho Cucamonga,CA,91730,34.0837026,-117.5590348,68,4.5
22214,1KPvlTTyZ93wlPZSK3A-Mw,"I can't say enough good things about Annette Griggs, not only as an attorney, but as a human-being.  She takes your case and makes you feel as if you are...",-0.1786,Griggs Injury Law,griggs-injury-law-kansas-city,personal_injury,Kansas City,MO,64112,39.0426947,-94.5965855,2,5
22216,1KPvlTTyZ93wlPZSK3A-Mw,This is a great Kansas City personal injury attorney firm.  We've had the pleasure of working with David and Annette for a couple years now and couldn't...,0.7184,Griggs Injury Law,griggs-injury-law-kansas-city,personal_injury,Kansas City,MO,64112,39.0426947,-94.5965855,2,5
22218,5IEr8SBhwbsbXW6BlOHcQQ,I live in Texas and had a matter that needed help in MO.  I contacted Robert and he helped my get the matter resolved very timely. I thought I was going to...,0.5574,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5
22221,5IEr8SBhwbsbXW6BlOHcQQ,"5 stars, no question about it. 
If you have a legal matter that needs resolved, you should call The Flynn Law Firm. Thoughtful, easy to work and accessible,...",0.6808,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5
22224,5IEr8SBhwbsbXW6BlOHcQQ,"The Flynn Law Firm has represented both myself and my husband. From the very beginning, they are extremely good listeners. They do not simply give orders...",0.4927,"The Flynn Law Firm, P.A.",the-flynn-law-firm-p-a-kansas-city,lawyers,Kansas City,MO,64106,39.100071,-94.581284,3,5
22231,6pUxJ02ZzAJPJWWqZ1vJXw,"I am a big fan of Mr. Versfeld. He is amazing and incredibly intelligent. Mr. Versfeld helped my husband file H1B case, and I was asking Mr. Versfeld to...",0.8553,"Versfeld & Hugo, LLC",versfeld-and-hugo-llc-kansas-city-2,immigrationlawyers,Kansas City,MO,64112,39.041351,-94.585459,1,5
22232,wm80dawIasX5d1hLkLxBnA,Greg and his paralegal are very helpful at explaining the process and answering any questions that I had. He took care of my case and made sure I knew what...,0.8221,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5
22235,wm80dawIasX5d1hLkLxBnA,Words cannot begin to explain how Gregg has helped me. I needed a lawyer to help me navigate through a very complex situation and Gregg not only was able to...,0.4019,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5
22238,wm80dawIasX5d1hLkLxBnA,"Greg Watt is an amazing lawyer.  If you need help in KCMO he is the go to guy.  He's friendly, attentive and gets great results.",0.93,The Watt Law Firm,the-watt-law-firm-kansas-city,criminaldefense,Kansas City,MO,64105,39.1021042,-94.5845413,3,5
22241,CCqD5TNLHXrhsi1xuMWUwQ,"On September 13, 2016, our lives changed forever. My husband, Jajuan Maxwell, was in a horrific car accident. He was hit head on by a young distracted...",-0.8176,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5
22243,CCqD5TNLHXrhsi1xuMWUwQ,Incredible team! They made the entire process stress free and easy! Extremely professional and they really took the time to make sure everything went smoothly!,0.7633,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5
22245,CCqD5TNLHXrhsi1xuMWUwQ,"Looking for attorneys, I came across Dickerson Oxton, LLC. They immediately attended us, and did not make us feel like we were just any other clients as...",0.3612,Dickerson Oxton,dickerson-oxton-kansas-city-3,personal_injury,Kansas City,MO,64105,39.0996975,-94.5837271,3,5
22247,O-Ja6RMVVE_6cEoxo65xmA,When I think in my head what a lawyer is supposed to represent the type of guy that comes to mind is exactly David Lurie. This guy really took care of me...,0.539,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5
22249,O-Ja6RMVVE_6cEoxo65xmA,I've had the opportunity to work with David twice.  He is EXTREMELY knowledgeable of the system and he gets results.  I couldn't be happier with the...,0.0062,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5
22251,O-Ja6RMVVE_6cEoxo65xmA,"David Lurie is a great attorney who is well- known, knowledgable, experienced, and very relatable. He did a great job of explaining the legal terms and...",0.8957,David M. Lurie,david-m-lurie-kansas-city-3,criminaldefense,Kansas City,MO,64106,39.10057,-94.58262,3,5
22265,G4s_DZnU1Grdi1iBmVcoUA,The Cullans are wonderful people and wonderful attorney's.  They genuinely care about their clients and put them first and foremost.  Being both doctors and...,0.891,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5
22266,G4s_DZnU1Grdi1iBmVcoUA,"If I could give them a higher rating I would, if you want not only the best team to help you but compassion from the day you meet! Call Cullan and Cullan!...",0.6597,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5
22267,G4s_DZnU1Grdi1iBmVcoUA,I was in an auto accident.  I was pretty shaken up and worried as I didn't know what legal rights I had.  A friend took me to see Dr. Sam Cullan at Cullan &...,0.1103,Cullan & Cullan,cullan-and-cullan-kansas-city-2,personal_injury,Kansas City,MO,64112,39.03812,-94.58819,3,5
22268,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is my go-to for all things traffic related! She has great prices and makes the process so simple. She always responds to me timely and accurately. I...,0.6588,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5
22270,EcJZj-5Sm3gUCu7rAGW8Ow,Aimee is a great lawyer.  She is helpful and fair priced if you get a traffic ticket.,0.8481,Aimee the Attorney,aimee-the-attorney-kansas-city,trafficticketinglaw,Kansas City,MO,64105,39.1004,-94.58374,2,5
22272,kOuxAl7lt51Xjf9FmwyKig,I spoke with Kristi to find out if we will need to get an attorney for my family's current circumstance.  I found her to be very generous with information....,0.5563,Hartmann Law Office,hartmann-law-office-kansas-city-2,estateplanning,Kansas City,MO,64111,39.04577,-94.59687,1,5
22284,WIwcY2nh8VIVz1r8GZTBLQ,We used Tabak Law for my husband's SSDI claim and I truly can not say enough about how wonderful they were to work with.  We are in CA and their office is...,0.765,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4
22286,WIwcY2nh8VIVz1r8GZTBLQ,I was checking online what would be needed to process a disability claim with social security.  I will be turning 62 this year and was advised by my union...,0.34,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4
22288,WIwcY2nh8VIVz1r8GZTBLQ,Tabak Law is working on my SSDI claim. Luz Navarro at Tabak Law answered my questions and was easy to understand and work with over the phone. I look...,0.4404,Tabak Law,tabak-law-milwaukee,personal_injury,Milwaukee,WI,53209,43.12711,-87.9353,9,4
22300,jCLvu-jouSopKOhUlC2jVQ,Divorce is a sensitive time and I only needed guidance on our simple process. I got attorney Sarah Zwach and she was an expensive shit show: she constantly...,-0.5574,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
22301,jCLvu-jouSopKOhUlC2jVQ,"In my opinion, Gamino Law Office is the best law office in Milwaukee, Wisconsin. They always treat everyone with such great respect. I felt like I knew...",0.9485,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
22302,jCLvu-jouSopKOhUlC2jVQ,"My personal opinion, I would never use them again. The pitch to get me interested sounded good  to me.  I was not at all happy with the outcome despite what...",0.3822,Gamino Law Offices,gamino-law-offices-milwaukee,divorce,Milwaukee,WI,53204,43.0114074,-87.9386449,3,2.5
22309,pu6S0UrvIkWxOZ1mXhlsGA,John Dries is a professional and competent attorney. He understands the law and translates it so I understand. He is very flexible with his appointments. He...,0.5413,The Law Office Of Attorney John D Dries,the-law-office-of-attorney-john-d-dries-wauwatosa,bankruptcy,Wauwatosa,WI,53213,43.060489,-88.003608,1,5
22312,9M7Bg8TWj4CGcLjLByIq9w,I received a traffic ticket for something I thought I did not deserve. I used Kim and Lavoy to resolve the matter. They were extremely communicative and...,0.4019,Kim & LaVoy,kim-and-lavoy-brookfield-2,criminaldefense,Brookfield,WI,53005,43.0638,-88.06793,2,5
22313,9M7Bg8TWj4CGcLjLByIq9w,"Great attorneys, helped me a lot with Racine speeding ticket. BTW, be careful driving 94 around Racine! Laser equipped police on the highway is a recipe for...",0.7177,Kim & LaVoy,kim-and-lavoy-brookfield-2,criminaldefense,Brookfield,WI,53005,43.0638,-88.06793,2,5
22314,83uYqM1Pk_aVKZ1Xe_qgzg,"My experience with Jerry Bowman of Bowman and Chamberlain was nothing less than excellent, as he is caring, ethical, straightforward,honest and helpful . I...",0.7585,Bowman & Chamberlain,bowman-and-chamberlain-denver,personal_injury,Denver,CO,80211,39.75655746,-105.019516,65,5
22318,83uYqM1Pk_aVKZ1Xe_qgzg,"For those reading the reviews, I promise you I wasn't paid to give them a 5-star rating, it's really how I feel about this law firm. My friends and I always...",0.6597,Bowman & Chamberlain,bowman-and-chamberlain-denver,personal_injury,Denver,CO,80211,39.75655746,-105.019516,65,5
22322,83uYqM1Pk_aVKZ1Xe_qgzg,"Seeing as this was the first time seeking out legal services, I was absolutely lucky to have come across Attorney Jerry Bowman and his team. He was very...",0.5563,Bowman & Chamberlain,bowman-and-chamberlain-denver,personal_injury,Denver,CO,80211,39.75655746,-105.019516,65,5
22326,4lHeEHlXPQ47EFPDd_SiuQ,"This is how lawyers should all be!  We were looking to sell our house FSBO (for sale by owner) in Lakewood.  I had never done it before, so I not only...",0,Law Office of David Urban,law-office-of-david-urban-denver-4,estateplanning,Denver,CO,80206,39.71681213,-104.9470062,38,5
22328,4lHeEHlXPQ47EFPDd_SiuQ,"Really grateful to David for a concise and transparent explanation of the options available and liabilities my LLC faced in a transaction dispute. 
When I...",-0.0534,Law Office of David Urban,law-office-of-david-urban-denver-4,estateplanning,Denver,CO,80206,39.71681213,-104.9470062,38,5
22330,4lHeEHlXPQ47EFPDd_SiuQ,"David is both professional and a joy to work with--he takes the stress out of handling business legal matters, estate planning, real estate and probate. If...",0.3818,Law Office of David Urban,law-office-of-david-urban-denver-4,estateplanning,Denver,CO,80206,39.71681213,-104.9470062,38,5
22332,8VP2nqgFz_EBByxFtFI1Sg,"We've used at least 4 estate planners and while at the time, we thought they were fine, now we know how underserved we were! Wills and Wellness is by far...",0.6114,Wills & Wellness Estate Planning,wills-and-wellness-estate-planning-denver-2,willstrustsprobates,Denver,CO,80202,39.7479555,-104.9890457,16,5
22335,8VP2nqgFz_EBByxFtFI1Sg,Great professional group! We set up our trust with them and the entire process was organized and efficient. I highly recommend W&W.,0.9229,Wills & Wellness Estate Planning,wills-and-wellness-estate-planning-denver-2,willstrustsprobates,Denver,CO,80202,39.7479555,-104.9890457,16,5
22338,8VP2nqgFz_EBByxFtFI1Sg,"I'm amazed, point blank.  They didn't ask me to give a review, I found their flyer in an office, and I'm a discerning consumer.  My husband and I are busy...",0.4939,Wills & Wellness Estate Planning,wills-and-wellness-estate-planning-denver-2,willstrustsprobates,Denver,CO,80202,39.7479555,-104.9890457,16,5
22341,hUEAo6ZQos3kW_m-gduREA,I lack the vocabulary to sufficiently express my gratitude to Robert for his contributions during the founding of my nonprofit. As a first-time founder...,0.25,The Law Offices of Robert E McGough,the-law-offices-of-robert-e-mcgough-denver-2,businesslawyers,Denver,CO,80201,39.75057983,-104.9894714,13,5
22344,hUEAo6ZQos3kW_m-gduREA,If I could give more than 5 stars I would! Rob is awesome. I'm in the process of dealing with a nightmare of a stair remodel with a terrible contractor. I...,-0.4389,The Law Offices of Robert E McGough,the-law-offices-of-robert-e-mcgough-denver-2,businesslawyers,Denver,CO,80201,39.75057983,-104.9894714,13,5
22347,hUEAo6ZQos3kW_m-gduREA,"I was having some issues with a local motorcycle dealership that did me very wrong. The dealership held my bike for 6 months, and by the time I got it back...",-0.5256,The Law Offices of Robert E McGough,the-law-offices-of-robert-e-mcgough-denver-2,businesslawyers,Denver,CO,80201,39.75057983,-104.9894714,13,5
22350,o81AI73XGiBxxP8kPY61tA,"Peter Milwid with Mike High Bankruptcy was a great attorney! He was diligent, well informed, very experienced, and reasonably priced. I liked that he always...",0.8516,Mile High Bankruptcy - The Milwid Law Firm,mile-high-bankruptcy-the-milwid-law-firm-denver,bankruptcy,Denver,CO,80203,39.746514,-104.984711,11,5
22352,o81AI73XGiBxxP8kPY61tA,"Peter and his team are true professionals and helped through this process with grace and ease. 
I would absolutely recommend using Mile High Bankruptcy!...",0.8803,Mile High Bankruptcy - The Milwid Law Firm,mile-high-bankruptcy-the-milwid-law-firm-denver,bankruptcy,Denver,CO,80203,39.746514,-104.984711,11,5
22354,o81AI73XGiBxxP8kPY61tA,Peter and Leah made the entire process simple and easy to complete.  I don't ever want to work with Peter again becasue I don't want to file for bankruptcy...,0.3519,Mile High Bankruptcy - The Milwid Law Firm,mile-high-bankruptcy-the-milwid-law-firm-denver,bankruptcy,Denver,CO,80203,39.746514,-104.984711,11,5
22356,C__2JQlr5CdCPJqR0Tps2Q,"I retained Mr. Blechman as my attorney in March 2018 in response to a reckless driving (4 point) charge in Denver, CO following an accident. I experienced...",-0.6908,Blechman Law,blechman-law-denver,duilawyers,Denver,CO,80202,39.7501126,-104.9975113,14,4.5
22360,C__2JQlr5CdCPJqR0Tps2Q,"Working with Mark was a wonderful experience! He was very up front and knowlegable. He is very friendly, down to earth, and exhibits a level of integrity...",0.8169,Blechman Law,blechman-law-denver,duilawyers,Denver,CO,80202,39.7501126,-104.9975113,14,4.5
22364,C__2JQlr5CdCPJqR0Tps2Q,Marc is one of the most confident Lawyers I've had the pleasure to work with! He got my 4 point careless driving reduced to 1 point with defective vehicle....,0.474,Blechman Law,blechman-law-denver,duilawyers,Denver,CO,80202,39.7501126,-104.9975113,14,4.5
22368,sC6P6nOlFDESNlYJF5SkJg,"Rob believes with all his being that families should plan for all possible events in life. He will help you take an honest look at your belongings, finances...",0.34,Rob Aghazarian,rob-aghazarian-denver,estateplanning,Denver,CO,80203,39.7430115,-104.9839783,10,4.5
22370,sC6P6nOlFDESNlYJF5SkJg,"I did not do any business with Rob Aghazarian. If you have any indication I, MaryEllen Elizabeth Hart did business with Rob Aghazarian, I did not. I am...",-0.802,Rob Aghazarian,rob-aghazarian-denver,estateplanning,Denver,CO,80203,39.7430115,-104.9839783,10,4.5
22372,sC6P6nOlFDESNlYJF5SkJg,Rob was wonderful to work with. The whole process was super easy. Rob was so personable and explained things very clearly in terms that are easy to...,0.8479,Rob Aghazarian,rob-aghazarian-denver,estateplanning,Denver,CO,80203,39.7430115,-104.9839783,10,4.5
22374,rznHgaJLDvRMMlpbpooppA,"I can't even put into words how much this legal team, including attorney Michael Becker, helped me when dealing with the corrupt District Attorney in...",0.1593,Colorado Legal Defense Group,colorado-legal-defense-group-denver,criminaldefense,Denver,CO,80202,39.7498631,-104.9985173,6,5
22378,rznHgaJLDvRMMlpbpooppA,I was so lucky I found Colorado Legal Defense Group! They always answered my phone calls and text messages. They explained clearly and honestly what they...,0.8775,Colorado Legal Defense Group,colorado-legal-defense-group-denver,criminaldefense,Denver,CO,80202,39.7498631,-104.9985173,6,5
22382,rznHgaJLDvRMMlpbpooppA,I needed some help with legal advice and the Colorado Defense Group was extremely helpful from start to finish. They took the time to listen to my questions...,0.7778,Colorado Legal Defense Group,colorado-legal-defense-group-denver,criminaldefense,Denver,CO,80202,39.7498631,-104.9985173,6,5
22386,c9pgtG8wBR0c27oHOd_RQA,"I recently used the Kilmas Law Firm to create a Will and Power of Attorney. I found Nick to be very knowledgeable, helpful, quick to respond, and cost...",0.6344,Klimas Law Firm,klimas-law-firm-denver,willstrustsprobates,Denver,CO,80202,39.75192,-105.0004,7,5
22390,c9pgtG8wBR0c27oHOd_RQA,"The Klimas Law Firm took excellent care in drafting contracts and operating agreements for my company. I appreciated the timeliness, professionalism and...",0.9062,Klimas Law Firm,klimas-law-firm-denver,willstrustsprobates,Denver,CO,80202,39.75192,-105.0004,7,5
22394,c9pgtG8wBR0c27oHOd_RQA,My wife and I just had our first child and knew it was time to finally update our wills. We had a great experience with Nick. He was super responsive and...,0.8885,Klimas Law Firm,klimas-law-firm-denver,willstrustsprobates,Denver,CO,80202,39.75192,-105.0004,7,5
22398,tK8cwe2IzSnvJvmcb3dK0g,I am so grateful I was referred to Amanda Francis with Fuicelli & Lee last year. Amanda is the best Personal Injury Attorney in the Denver Metro Area Hands...,0.6901,Fuicelli & Lee,fuicelli-and-lee-denver,personal_injury,Denver,CO,80218,39.7438879,-104.967321,16,4.5
22400,tK8cwe2IzSnvJvmcb3dK0g,"I was in an accident in October, shortly thereafter I contacted Keith Fuicelli at Fuicelli &Lee,PC
My experience was painless
Phone calls returned,...",-0.2263,Fuicelli & Lee,fuicelli-and-lee-denver,personal_injury,Denver,CO,80218,39.7438879,-104.967321,16,4.5
22402,tK8cwe2IzSnvJvmcb3dK0g,Keith and his team are LIFESAVERS! I was set up with a different lawyer by my doctor after I was rear ended by a cab. This lawyer was from a larger firm and...,0,Fuicelli & Lee,fuicelli-and-lee-denver,personal_injury,Denver,CO,80218,39.7438879,-104.967321,16,4.5
22404,XYDnMYqPVMgkixbtgLtVCw,Shazam and team have been so wonderful to work with and have helped me resolve a very difficult issue in my life. I am very impressed with his ability to...,0.8818,"Shazam Kianpour & Associates, PC",shazam-kianpour-and-associates-pc-denver-2,criminaldefense,Denver,CO,80203,39.73044,-104.98523,8,5
22406,XYDnMYqPVMgkixbtgLtVCw,Shazam was a great lawyer. He got me a deferred judgement with option to get closed out and expunged as long as I successfully completed probation. I was...,0.8074,"Shazam Kianpour & Associates, PC",shazam-kianpour-and-associates-pc-denver-2,criminaldefense,Denver,CO,80203,39.73044,-104.98523,8,5
22408,XYDnMYqPVMgkixbtgLtVCw,I cannot stress how amazing Kim and Attorney Carlos were for myself and my husband during the most stressful time in our lives. They both dedicated their...,-0.3254,"Shazam Kianpour & Associates, PC",shazam-kianpour-and-associates-pc-denver-2,criminaldefense,Denver,CO,80203,39.73044,-104.98523,8,5
22410,dfMAfemUZPfReLC6CbJC2Q,"I retained Tim Galluzzi after I was falsely accused of DWAI, a crime that could have at a minimum had dramatic and life changing finacial repercussions....",-0.6808,Cheney Galluzzi & Howard,cheney-galluzzi-and-howard-denver,personal_injury,Denver,CO,80203,39.7459237,-104.9844728,6,5
22412,dfMAfemUZPfReLC6CbJC2Q,"Kevin & CGH (Cheney Galluzzi & Howard) the best and easiest to work with! 
They are a young new firm and we were referred to by a different layer due to...",0.807,Cheney Galluzzi & Howard,cheney-galluzzi-and-howard-denver,personal_injury,Denver,CO,80203,39.7459237,-104.9844728,6,5
22414,dfMAfemUZPfReLC6CbJC2Q,"Kevin is a great attorney. He helped me with my difficult case, and ended up getting me a differed sentence, the very best outcome possible.",0.8122,Cheney Galluzzi & Howard,cheney-galluzzi-and-howard-denver,personal_injury,Denver,CO,80203,39.7459237,-104.9844728,6,5
22416,nrrmw3YM4-5s-IhN6JJryg,"The partners at Zaner Harden are truly the best at what they do. Dedicated and attentive, they will fight for what you deserve. Monica was so helpful and...",0.9025,Zaner Harden Law,zaner-harden-law-denver,personal_injury,Denver,CO,80202,39.75192,-105.0004,5,5
22420,nrrmw3YM4-5s-IhN6JJryg,I have known Mr. Zaner for nearly 8 years. He is not just a friend but a business mentor and a legal Sage - His expertise in his field of law is at the...,-0.0165,Zaner Harden Law,zaner-harden-law-denver,personal_injury,Denver,CO,80202,39.75192,-105.0004,5,5
22424,nrrmw3YM4-5s-IhN6JJryg,I was in a fender bender that (thankfully) wasn't too serious but left me with a serious kink in my back. It was necessary for me to seek treatment for...,0.1139,Zaner Harden Law,zaner-harden-law-denver,personal_injury,Denver,CO,80202,39.75192,-105.0004,5,5
